OrderID,Date,Region,Category,UnitPrice,Quantity,Discount,Revenue,Profit,CustomerID
ORD-100083,2024-08-30,West,Apparel,51.53,3,0.17,154.58,38.98,321
ORD-100100,2024-08-30,North,Groceries,27.36,11,0.06,300.93,94.04,152
ORD-100581,2024-08-31,South,Apparel,67.84,5,0.11,339.22,40.56,277
ORD-100610,2024-08-31,South,Apparel,51.31,9,0.05,461.78,39.87,56
ORD-101096,2024-09-01,North,Office Supplies,29.82,4,0.14,119.29,-0.53,162
ORD-101932,2024-09-01,East,Apparel,77.12,8,0.15,616.97,10.48,352
ORD-101864,2024-09-01,South,Apparel,74.89,9,0.02,674.05,100.98,146
ORD-100815,2024-09-02,East,Furniture,376.7,7,0.09,2636.88,69.86,83
ORD-101079,2024-09-02,North,Office Supplies,51.97,3,0.1,155.92,35.22,266
ORD-101649,2024-09-02,West,Office Supplies,36.72,11,0.14,403.91,92.98,263
ORD-100867,2024-09-03,North,Electronics,540.4,2,0.12,1080.79,5.91,389
ORD-101015,2024-09-03,East,Office Supplies,29.64,10,0.25,296.43,28.55,203
ORD-100588,2024-09-03,South,Apparel,72.99,6,0.15,437.92,7.3,66
ORD-101960,2024-09-04,West,Electronics,427.39,8,0.14,3419.12,433.18,213
ORD-101658,2024-09-04,North,Office Supplies,50.07,7,0.28,350.46,-16.22,206
ORD-101968,2024-09-04,East,Electronics,503.26,7,0.05,3522.79,635.81,398
ORD-101085,2024-09-04,South,Groceries,31.51,8,0.03,252.05,84.34,34
ORD-100512,2024-09-05,East,Groceries,25.69,4,0.15,102.77,2.45,306
ORD-101124,2024-09-05,South,Groceries,18.66,2,0.26,37.32,7.7,355
ORD-100458,2024-09-05,Central,Electronics,375.46,9,0.2,3379.1,232.54,258
ORD-100962,2024-09-05,East,Apparel,73.38,3,0.21,220.14,51.5,385
ORD-100018,2024-09-05,North,Furniture,336.18,7,0.1,2353.25,187.39,32
ORD-101499,2024-09-06,East,Apparel,77.73,9,0.06,699.6,96.66,136
ORD-101023,2024-09-06,North,Groceries,32.87,6,0.15,197.23,40.49,83
ORD-100092,2024-09-06,South,Groceries,23.51,2,0.08,47.03,2.59,174
ORD-101092,2024-09-07,East,Apparel,79.2,6,0.04,475.18,110.92,179
ORD-100589,2024-09-07,North,Electronics,508.32,8,0.19,4066.56,516.68,262
ORD-101125,2024-09-07,South,Electronics,415.12,2,0.29,830.24,-0.36,298
ORD-100722,2024-09-08,West,Groceries,18.7,8,0.22,149.6,-7.42,123
ORD-101143,2024-09-08,West,Furniture,344.44,11,0.2,3788.8,-160.26,365
ORD-100774,2024-09-09,East,Apparel,59.95,9,0.2,539.54,-2.77,101
ORD-100864,2024-09-09,East,Groceries,29.28,9,0.02,263.5,53.69,40
ORD-101598,2024-09-09,Central,Furniture,229.6,2,0.22,459.21,70.79,105
ORD-101843,2024-09-09,North,Furniture,281.24,5,0.19,1406.21,162.32,369
ORD-101883,2024-09-09,South,Furniture,378.38,4,0.1,1513.53,431.07,178
ORD-100360,2024-09-09,West,Furniture,345.37,5,0.05,1726.84,469.68,92
ORD-100476,2024-09-10,South,Apparel,59.27,10,0.24,592.7,44.57,377
ORD-101656,2024-09-10,South,Groceries,28.0,5,0.13,139.98,11.95,144
ORD-101862,2024-09-10,South,Electronics,341.84,1,0.02,341.84,99.55,159
ORD-101162,2024-09-11,South,Groceries,23.47,8,0.2,187.75,4.69,98
ORD-100649,2024-09-11,West,Groceries,20.7,9,0.19,186.28,,159
ORD-100855,2024-09-12,Central,Electronics,573.55,2,0.06,1147.09,116.87,355
ORD-101006,2024-09-12,East,Office Supplies,46.35,5,0.04,231.75,63.09,163
ORD-100779,2024-09-12,East,Groceries,19.03,3,0.07,57.1,9.16,301
ORD-100296,2024-09-12,North,Apparel,97.58,4,0.2,390.31,67.07,357
ORD-101547,2024-09-12,North,Electronics,491.25,11,0.21,5403.7,265.66,12
ORD-101157,2024-09-12,South,Electronics,328.59,1,0.03,328.59,97.89,112
ORD-101855,2024-09-13,Central,Groceries,23.4,5,0.03,116.98,15.31,25
ORD-100881,2024-09-13,East,Groceries,21.41,10,0.28,214.11,35.78,337
ORD-101895,2024-09-13,North,Office Supplies,31.47,5,0.25,157.35,-4.07,206
ORD-100559,2024-09-13,Central,Office Supplies,32.18,9,0.26,289.62,50.06,262
ORD-101464,2024-09-13,North,Electronics,490.13,2,0.29,980.26,163.81,157
ORD-101149,2024-09-13,North,Furniture,363.97,1,0.03,363.97,88.15,243
ORD-100145,2024-09-14,South,Office Supplies,51.38,4,0.18,205.51,48.55,146
ORD-101551,2024-09-14,East,Apparel,60.77,5,0.03,303.87,89.05,21
ORD-101309,2024-09-14,Central,Office Supplies,47.86,3,0.19,143.59,3.34,107
ORD-101313,2024-09-14,North,Apparel,56.48,9,0.17,508.34,9.02,80
ORD-100642,2024-09-15,East,Apparel,87.41,9,0.02,786.72,217.01,152
ORD-101126,2024-09-15,South,Office Supplies,34.86,1,0.08,34.86,4.05,70
ORD-100834,2024-09-15,North,Electronics,488.08,2,0.12,976.16,86.77,352
ORD-101400,2024-09-15,East,Apparel,56.89,11,0.2,625.83,116.39,26
ORD-101346,2024-09-16,Central,Apparel,95.78,7,0.12,670.46,141.35,120
ORD-100124,2024-09-16,South,Electronics,489.05,1,0.28,489.05,-20.02,90
ORD-101559,2024-09-16,North,Apparel,60.26,8,0.2,482.05,61.65,307
ORD-100150,2024-09-16,North,Electronics,522.41,5,0.15,2612.03,307.78,388
ORD-100231,2024-09-17,East,Electronics,603.36,10,0.06,6033.63,1501.08,123
ORD-101041,2024-09-17,West,Apparel,49.27,1,0.04,49.27,6.33,160
ORD-100609,2024-09-18,South,Electronics,538.35,6,0.05,3230.09,824.84,267
ORD-100005,2024-09-18,South,Apparel,70.54,7,0.21,493.78,-3.88,30
ORD-100036,2024-09-18,South,Office Supplies,53.08,6,0.13,318.48,80.89,207
ORD-101291,2024-09-18,West,Electronics,607.49,3,0.26,1822.46,51.73,358
ORD-101705,2024-09-19,East,Electronics,470.66,7,0.04,3294.62,520.68,59
ORD-101246,2024-09-19,South,Groceries,33.91,8,0.14,271.26,13.85,131
ORD-101734,2024-09-20,South,Groceries,19.22,10,0.02,192.2,55.92,291
ORD-100667,2024-09-20,North,Electronics,595.94,8,0.21,4767.56,-219.06,121
ORD-101418,2024-09-20,North,Electronics,591.58,4,0.16,2366.32,507.9,97
ORD-101588,2024-09-21,East,Office Supplies,52.19,10,0.23,521.88,-16.29,351
ORD-101485,2024-09-21,South,Electronics,594.88,9,0.08,5353.91,887.55,83
ORD-100828,2024-09-22,Central,Groceries,26.69,7,0.05,186.86,38.93,18
ORD-101508,2024-09-22,East,Apparel,77.85,11,0.22,856.34,169.51,199
ORD-100426,2024-09-22,North,Electronics,614.45,11,0.24,6759.0,-247.14,371
ORD-101520,2024-09-22,North,Electronics,620.23,10,0.27,6202.27,225.94,178
ORD-101733,2024-09-23,South,Electronics,565.76,1,0.05,565.76,,106
ORD-101279,2024-09-23,East,Apparel,51.91,5,0.28,259.54,0.5,196
ORD-101324,2024-09-24,South,Electronics,503.24,10,0.14,5032.36,124.89,262
ORD-101213,2024-09-24,East,Electronics,503.59,9,0.03,4532.28,267.02,252
ORD-100491,2024-09-25,West,Electronics,523.92,11,0.28,5763.12,259.4,225
ORD-100503,2024-09-25,South,Office Supplies,45.53,6,0.18,273.18,39.6,51
ORD-101022,2024-09-26,North,Furniture,237.91,8,0.27,1903.32,389.28,370
ORD-101657,2024-09-29,East,Electronics,617.02,9,0.01,5553.17,1341.12,297
ORD-100920,2024-09-29,East,Electronics,461.71,6,0.12,2770.27,410.29,37
ORD-101897,2024-09-30,North,Office Supplies,28.39,4,0.24,113.55,0.77,105
ORD-100395,2024-09-30,North,Groceries,24.7,10,0.16,247.04,25.24,103
ORD-101942,2024-09-30,West,Office Supplies,43.36,3,0.24,130.08,0.25,129
ORD-101407,2024-09-30,South,Furniture,253.84,8,0.04,2030.71,287.81,268
ORD-101244,2024-09-30,South,Apparel,57.18,6,0.11,343.11,82.86,160
ORD-100557,2024-09-30,East,Groceries,23.33,7,0.22,163.28,-6.22,213
ORD-101823,2024-10-01,Central,Apparel,50.64,2,0.13,101.27,18.37,115
ORD-100780,2024-10-02,North,Electronics,628.59,11,0.18,6914.5,687.96,237
ORD-101892,2024-10-03,East,Furniture,223.39,9,0.0,2010.49,461.73,179
ORD-101715,2024-10-03,North,Electronics,579.34,3,0.15,1738.02,410.05,31
ORD-100811,2024-10-03,South,Electronics,338.53,1,0.3,338.53,25.59,290
ORD-101200,2024-10-03,North,Electronics,474.36,1,0.05,474.36,,125
ORD-101633,2024-10-04,East,Electronics,497.52,7,0.1,3482.61,147.79,381
ORD-101712,2024-10-04,North,Office Supplies,36.72,4,0.26,146.88,-7.55,98
ORD-101370,2024-10-04,East,Electronics,592.57,8,0.27,4740.54,-160.19,49
ORD-100516,2024-10-05,North,Office Supplies,32.93,10,0.28,329.29,-23.56,315
ORD-101140,2024-10-05,Central,Furniture,249.75,2,0.13,499.51,41.49,18
ORD-101791,2024-10-05,North,Electronics,418.02,8,0.04,3344.13,727.85,236
ORD-101814,2024-10-07,North,Furniture,315.38,11,0.29,3469.17,176.44,251
ORD-100903,2024-10-07,,Office Supplies,50.34,4,0.1,201.36,28.82,334
ORD-100374,2024-10-08,Central,Office Supplies,46.21,8,0.19,369.65,63.87,197
ORD-101323,2024-10-09,North,Electronics,349.62,11,0.2,3845.81,799.7,130
ORD-101374,2024-10-09,South,Office Supplies,35.96,4,0.17,143.84,,7
ORD-101003,2024-10-09,West,Electronics,364.28,9,0.01,3278.48,1100.16,33
ORD-101751,2024-10-09,West,Office Supplies,35.59,2,0.27,71.18,-3.61,159
ORD-101911,2024-10-10,North,Office Supplies,44.88,8,0.19,359.02,75.54,120
ORD-100034,2024-10-10,South,Groceries,28.26,6,0.0,169.57,59.32,19
ORD-101691,2024-10-11,South,Electronics,333.52,4,0.06,1334.07,325.36,214
ORD-101605,2024-10-11,North,Furniture,232.18,4,0.28,928.71,-55.4,42
ORD-100564,2024-10-11,West,Groceries,33.82,8,0.12,270.58,48.35,267
ORD-101388,2024-10-12,West,Apparel,96.84,5,0.07,484.18,31.71,277
ORD-100357,2024-10-12,East,Office Supplies,39.67,11,0.03,436.33,101.58,133
ORD-100361,2024-10-12,South,Furniture,226.23,3,0.27,678.68,52.41,122
ORD-100388,2024-10-13,Central,Furniture,305.66,5,0.13,1528.31,42.72,164
ORD-100047,2024-10-13,West,Office Supplies,51.26,6,0.29,307.55,10.3,9
ORD-100363,2024-10-14,North,Office Supplies,53.21,5,0.11,266.03,52.91,324
ORD-100578,2024-10-14,Central,Apparel,90.68,10,0.19,906.84,30.32,270
ORD-101303,2024-10-15,East,Furniture,243.98,3,0.17,731.95,160.78,304
ORD-100303,2024-10-16,South,Groceries,23.37,9,0.14,210.33,30.44,359
ORD-101383,2024-10-16,North,Office Supplies,49.09,5,0.28,245.44,17.19,230
ORD-101877,2024-10-16,South,Apparel,65.08,3,0.26,195.25,-13.34,305
ORD-101556,2024-10-16,North,Apparel,90.85,8,0.11,726.79,40.86,111
ORD-100827,2024-10-16,East,Furniture,262.12,7,0.29,1834.81,115.44,379
ORD-101631,2024-10-17,East,Furniture,222.7,4,0.29,890.79,52.74,148
ORD-101470,2024-10-17,South,Groceries,24.53,6,0.2,147.16,10.26,366
ORD-100739,2024-10-17,West,Furniture,289.96,11,0.19,3189.54,218.55,94
ORD-100094,2024-10-17,East,Office Supplies,55.86,4,0.01,223.42,68.28,299
ORD-100178,2024-10-19,North,Electronics,473.83,11,0.16,5212.09,262.89,283
ORD-101427,2024-10-20,West,Electronics,439.42,3,0.13,1318.27,43.04,205
ORD-101825,2024-10-20,West,Furniture,327.25,5,0.01,1636.25,213.89,116
ORD-101314,2024-10-20,South,Electronics,532.94,11,0.05,5862.29,330.86,46
ORD-100219,2024-10-20,North,Furniture,235.76,2,0.24,471.52,65.8,7
ORD-100591,2024-10-20,North,Furniture,376.14,11,0.01,4137.52,1189.02,305
ORD-101205,2024-10-21,East,Apparel,82.19,6,0.25,493.14,-12.94,367
ORD-101036,2024-10-21,Central,Furniture,401.59,11,0.27,4417.5,311.61,198
ORD-101731,2024-10-21,South,Groceries,27.0,6,0.11,161.98,17.52,353
ORD-100066,2024-10-23,South,Furniture,340.95,6,0.04,2045.7,304.64,55
ORD-100344,2024-10-23,Central,Office Supplies,36.35,2,0.25,72.69,3.09,24
ORD-101107,2024-10-24,Central,Apparel,55.33,3,0.13,166.0,19.93,202
ORD-101286,2024-10-24,Central,Groceries,26.33,7,0.26,184.32,38.41,242
ORD-101568,2024-10-25,West,Office Supplies,45.26,3,0.02,135.79,23.44,397
ORD-101389,2024-10-25,North,Office Supplies,33.65,3,0.0,100.94,13.89,205
ORD-101153,2024-10-25,West,Office Supplies,35.92,10,0.29,359.25,46.8,169
ORD-100201,2024-10-25,East,Groceries,20.51,4,0.29,82.05,11.14,59
ORD-100842,2024-10-25,North,Apparel,62.27,6,0.04,373.6,38.58,167
ORD-100839,2024-10-26,West,Electronics,377.51,2,0.21,755.02,122.61,72
ORD-101707,2024-10-28,North,Furniture,321.63,6,0.28,1929.79,-127.41,99
ORD-100942,2024-10-29,South,Electronics,361.53,11,0.02,3976.88,725.08,215
ORD-101506,2024-10-29,Central,Furniture,407.99,7,0.17,2855.9,317.26,224
ORD-101950,2024-10-30,North,Electronics,502.55,8,0.0,4020.39,1232.16,346
ORD-100641,2024-10-30,North,Electronics,566.05,1,0.3,566.05,84.91,185
ORD-100528,2024-10-30,North,Apparel,95.77,9,0.22,861.96,-23.41,155
ORD-100323,2024-10-30,West,Apparel,51.02,5,0.28,255.08,21.46,251
ORD-101353,2024-10-30,East,Electronics,451.46,3,0.22,1354.37,-21.68,38
ORD-101169,2024-10-31,East,Office Supplies,47.56,7,0.09,332.92,80.36,254
ORD-101947,2024-10-31,West,Apparel,84.0,1,0.07,84.0,12.13,337
ORD-100152,2024-10-31,North,Furniture,309.53,9,0.17,2785.74,-60.66,237
ORD-100668,2024-11-01,North,Furniture,348.01,7,0.18,2436.04,33.98,41
ORD-100803,2024-11-01,West,Electronics,492.77,3,0.06,1478.31,56.78,316
ORD-101529,2024-11-01,East,Office Supplies,30.34,7,0.08,212.39,40.5,183
ORD-101563,2024-11-01,East,Apparel,95.27,4,0.19,381.08,4.51,294
ORD-101102,2024-11-01,West,Office Supplies,51.65,7,0.14,361.57,65.14,33
ORD-101704,2024-11-02,West,Electronics,459.42,3,0.09,1378.27,55.78,396
ORD-100968,2024-11-02,East,Furniture,340.38,5,0.27,1701.91,163.16,286
ORD-100714,2024-11-02,South,Groceries,19.32,3,0.0,57.97,13.59,4
ORD-101080,2024-11-02,South,Furniture,250.3,6,0.14,1501.79,266.1,76
ORD-101971,2024-11-03,West,Electronics,428.89,3,0.03,1286.68,132.46,277
ORD-100732,2024-11-03,West,Office Supplies,47.06,11,0.11,517.69,107.59,142
ORD-100529,2024-11-03,South,Office Supplies,50.7,7,0.08,354.87,57.77,288
ORD-101005,2024-11-03,Central,Electronics,472.08,3,0.21,1416.24,-26.95,97
ORD-100060,2024-11-04,Central,Office Supplies,32.72,9,0.19,294.49,64.82,237
ORD-101678,2024-11-05,West,Electronics,326.36,4,0.12,1305.44,185.52,94
ORD-101989,2024-11-05,East,Electronics,333.2,1,0.1,333.2,,321
ORD-100526,2024-11-05,South,Electronics,411.5,3,0.25,1234.5,263.74,158
ORD-101622,2024-11-05,North,Office Supplies,28.08,10,0.28,280.8,16.47,32
ORD-100263,2024-11-06,Central,Office Supplies,52.8,8,0.28,422.39,-7.18,71
ORD-100451,2024-11-06,East,Office Supplies,44.08,2,0.03,88.17,26.77,89
ORD-100585,2024-11-06,Central,Apparel,95.58,10,0.11,955.79,191.32,89
ORD-101066,2024-11-06,East,Electronics,468.32,8,0.11,3746.53,991.15,21
ORD-100576,2024-11-06,West,Apparel,97.13,4,0.01,388.52,107.66,44
ORD-101261,2024-11-06,Central,Groceries,19.92,6,0.03,119.53,35.68,134
ORD-100498,2024-11-07,South,Furniture,214.94,11,0.17,2364.35,385.74,260
ORD-100023,2024-11-07,East,Office Supplies,45.63,11,0.12,501.89,145.01,22
ORD-100420,2024-11-08,West,Groceries,24.23,7,0.08,169.64,10.42,286
ORD-100437,2024-11-08,East,Furniture,252.88,4,0.24,1011.52,206.21,394
ORD-101181,2024-11-08,Central,Electronics,481.26,5,0.03,2406.31,96.91,256
ORD-100861,2024-11-08,Central,Electronics,324.66,10,0.12,3246.6,710.08,104
ORD-100721,2024-11-10,North,Office Supplies,29.8,6,0.15,178.81,10.52,21
ORD-101750,2024-11-10,North,Electronics,320.3,11,0.29,3523.3,574.14,155
ORD-100692,2024-11-10,North,Electronics,483.34,1,0.0,483.34,34.21,378
ORD-101142,2024-11-10,West,Electronics,345.2,2,0.07,690.4,158.89,286
ORD-101515,2024-11-10,West,Furniture,308.58,1,0.28,308.58,4.93,119
ORD-101976,2024-11-11,West,Office Supplies,50.98,10,0.21,509.8,-16.73,75
ORD-101272,2024-11-11,West,Apparel,78.09,8,0.28,624.74,,276
ORD-100469,2024-11-12,North,Groceries,19.19,7,0.11,134.34,9.61,367
ORD-101532,2024-11-12,West,Apparel,83.53,10,0.29,835.27,-64.44,45
ORD-100490,2024-11-12,North,Office Supplies,36.75,8,0.06,294.02,28.22,143
ORD-100408,2024-11-13,Central,Office Supplies,34.34,10,0.26,343.42,,109
ORD-101765,2024-11-13,Central,Electronics,517.51,4,0.16,2070.04,-19.69,128
ORD-101442,2024-11-13,North,Groceries,32.16,7,0.21,225.15,5.7,87
ORD-100753,2024-11-14,West,Apparel,85.89,1,0.25,85.89,-1.83,31
ORD-100381,2024-11-14,North,Groceries,29.69,6,0.17,178.15,26.6,261
ORD-100347,2024-11-14,South,Office Supplies,48.96,8,0.04,391.72,78.11,222
ORD-100763,2024-11-14,North,Electronics,608.52,5,0.2,3042.62,599.37,169
ORD-100679,2024-11-14,East,Electronics,431.57,10,0.21,4315.66,317.04,248
ORD-101446,2024-11-15,North,Furniture,354.92,7,0.16,2484.44,513.09,322
ORD-100180,2024-11-15,West,Groceries,29.01,5,0.08,145.07,39.45,48
ORD-100285,2024-11-15,Central,Office Supplies,31.14,9,0.05,280.3,22.58,343
ORD-100318,2024-11-16,West,Electronics,443.17,2,0.09,886.34,263.49,49
ORD-101688,2024-11-16,South,Groceries,27.26,8,0.03,218.11,46.64,204
ORD-100080,2024-11-17,North,Electronics,369.96,2,0.06,739.91,129.21,136
ORD-101108,2024-11-17,South,Groceries,23.93,7,0.24,167.54,9.82,188
ORD-101909,2024-11-17,East,Electronics,431.65,10,0.26,4316.53,440.34,366
ORD-100935,2024-11-17,North,Electronics,489.09,2,0.29,978.18,-56.6,47
ORD-101873,2024-11-18,North,Office Supplies,37.8,3,0.07,113.41,1.82,130
ORD-101836,2024-11-18,East,Electronics,332.61,9,0.05,2993.52,546.45,358
ORD-101680,2024-11-19,West,Groceries,29.06,11,0.17,319.65,27.58,375
ORD-100693,2024-11-21,West,Office Supplies,51.96,4,0.01,207.83,23.35,61
ORD-100925,2024-11-21,North,Office Supplies,32.74,1,0.14,32.74,1.13,51
ORD-100382,2024-11-22,East,Groceries,31.21,6,0.03,187.26,7.78,116
ORD-100948,2024-11-22,North,Groceries,23.95,5,0.13,119.73,14.81,236
ORD-100639,2024-11-23,West,Office Supplies,43.76,4,0.0,175.02,25.0,343
ORD-100570,2024-11-23,South,Apparel,56.25,2,0.19,112.51,14.14,58
ORD-100964,2024-11-23,West,Furniture,355.82,1,0.11,355.82,55.47,329
ORD-100762,2024-11-23,North,Electronics,549.56,7,0.08,3846.94,286.16,10
ORD-101726,2024-11-24,West,Apparel,50.69,10,0.07,506.94,76.59,77
ORD-101420,2024-11-24,North,Furniture,281.66,1,0.02,281.66,72.25,77
ORD-101294,2024-11-25,South,Apparel,55.45,4,0.05,221.81,38.11,267
ORD-100775,2024-11-25,East,Office Supplies,29.05,2,0.05,58.1,7.3,234
ORD-101831,2024-11-26,East,Electronics,509.8,11,0.07,5607.76,438.27,373
ORD-101929,2024-11-26,West,Electronics,622.05,2,0.15,1244.1,279.93,196
ORD-100670,2024-11-26,South,Furniture,339.19,11,0.02,3731.09,368.56,105
ORD-100339,2024-11-26,South,Office Supplies,35.76,1,0.22,35.76,5.54,245
ORD-101268,2024-11-26,West,Apparel,50.83,4,0.27,203.32,-14.25,92
ORD-101933,2024-11-26,Central,Electronics,534.51,6,0.06,3207.08,675.53,233
ORD-100292,2024-11-27,East,Office Supplies,52.15,2,0.14,104.31,24.39,42
ORD-101439,2024-11-28,West,Furniture,330.75,5,0.05,1653.77,462.7,93
ORD-101783,2024-11-28,South,Office Supplies,29.7,11,0.07,326.74,73.45,331
ORD-100447,2024-11-28,East,Apparel,66.25,2,0.2,132.5,-3.29,289
ORD-101082,2024-11-30,West,Apparel,77.06,8,0.04,616.5,54.28,69
ORD-100273,2024-11-30,East,Apparel,91.13,2,0.22,182.25,8.43,192
ORD-101053,2024-11-30,West,Furniture,257.3,9,0.24,2315.71,128.85,285
ORD-100683,2024-11-30,South,Office Supplies,44.35,4,0.26,177.41,30.95,378
ORD-101809,2024-12-01,North,Office Supplies,50.07,11,0.23,550.73,103.45,59
ORD-101447,2024-12-01,South,Office Supplies,41.12,5,0.16,205.61,9.62,389
ORD-101938,2024-12-01,North,Office Supplies,29.9,5,0.23,149.5,6.39,279
ORD-100194,2024-12-01,Central,Office Supplies,52.65,4,0.27,210.6,-17.87,262
ORD-101375,2024-12-01,North,Electronics,379.41,8,0.07,3035.28,105.16,119
ORD-100682,2024-12-01,West,Furniture,246.39,6,0.23,1478.37,265.02,344
ORD-100514,2024-12-01,Central,Groceries,19.43,5,0.12,97.14,25.82,339
ORD-101222,2024-12-02,South,Furniture,328.66,1,0.1,328.66,7.56,367
ORD-100648,2024-12-02,Central,Electronics,451.9,9,0.14,4067.1,242.41,340
ORD-100450,2024-12-02,West,Apparel,49.29,8,0.28,394.29,20.79,202
ORD-101699,2024-12-02,Central,Apparel,76.28,8,0.07,610.21,157.97,247
ORD-100750,2024-12-02,East,Electronics,326.59,8,0.22,2612.73,88.49,95
ORD-100199,2024-12-03,West,Groceries,27.0,1,0.06,27.0,7.09,244
ORD-100502,2024-12-03,South,Electronics,350.51,6,0.05,2103.03,160.49,348
ORD-100998,2024-12-03,West,Furniture,390.86,6,0.29,2345.16,159.26,232
ORD-101376,2024-12-03,Central,Apparel,63.51,8,0.3,508.07,86.09,53
ORD-101209,2024-12-04,North,Electronics,581.51,10,0.22,5815.06,-124.62,82
ORD-100852,2024-12-04,East,Furniture,214.98,8,0.04,1719.81,364.58,358
ORD-101368,2024-12-04,South,Electronics,489.32,9,0.23,4403.88,548.08,46
ORD-101242,2024-12-04,South,Office Supplies,29.04,4,0.01,116.17,22.67,312
ORD-100336,2024-12-04,North,Office Supplies,47.46,6,0.25,284.77,30.26,251
ORD-100608,2024-12-06,South,Electronics,450.18,4,0.08,1800.73,,286
ORD-100465,2024-12-06,West,Apparel,88.68,3,0.15,266.04,62.16,69
ORD-100796,2024-12-07,East,Office Supplies,42.54,7,0.14,297.8,10.41,358
ORD-100063,2024-12-07,East,Groceries,20.04,3,0.23,60.11,-2.64,250
ORD-101566,2024-12-07,North,Apparel,77.19,11,0.07,849.07,128.88,203
ORD-100860,2024-12-07,East,Office Supplies,44.85,11,0.06,493.3,67.73,24
ORD-100354,2024-12-08,Central,Office Supplies,53.32,10,0.16,533.22,59.45,18
ORD-100207,2024-12-08,East,Electronics,607.91,1,0.1,607.91,37.49,240
ORD-101225,2024-12-08,South,Groceries,19.49,8,0.25,155.88,-0.08,51
ORD-100416,2024-12-08,East,Office Supplies,28.88,10,0.28,288.76,14.86,194
ORD-101232,2024-12-09,North,Apparel,89.11,4,0.18,356.43,-8.44,45
ORD-101954,2024-12-09,East,Electronics,540.83,6,0.2,3244.99,660.34,327
ORD-100045,2024-12-09,South,Groceries,34.98,4,0.06,139.92,22.58,129
ORD-100403,2024-12-10,South,Groceries,20.06,4,0.25,80.26,8.06,300
ORD-100958,2024-12-10,West,Electronics,525.44,5,0.0,2627.19,519.04,144
ORD-100440,2024-12-11,North,Electronics,355.69,3,0.23,1067.06,27.96,156
ORD-100946,2024-12-11,North,Electronics,332.97,9,0.02,2996.76,983.63,314
ORD-100324,2024-12-12,South,Office Supplies,32.07,2,0.26,64.14,-0.94,370
ORD-101796,2024-12-13,East,Electronics,558.4,9,0.01,5025.58,964.02,57
ORD-100011,2024-12-13,East,Groceries,26.81,5,0.22,134.03,12.43,102
ORD-101648,2024-12-13,West,Furniture,402.49,7,0.06,2817.46,342.82,210
ORD-101474,2024-12-14,South,Office Supplies,31.22,1,0.11,31.22,0.35,58
ORD-101249,2024-12-14,South,Apparel,67.55,5,0.25,337.77,28.24,375
ORD-101745,2024-12-15,West,Electronics,346.0,3,0.24,1038.0,208.49,10
ORD-100913,2024-12-16,East,Furniture,267.24,9,0.12,2405.15,446.56,91
ORD-100593,2024-12-16,South,Electronics,317.97,8,0.14,2543.78,276.03,399
ORD-100850,2024-12-16,North,Furniture,418.92,6,0.12,2513.53,316.19,308
ORD-101380,2024-12-16,West,Office Supplies,47.76,1,0.14,47.76,8.34,84
ORD-100893,2024-12-16,North,Office Supplies,51.73,8,0.07,413.81,63.79,267
ORD-101197,2024-12-17,East,Groceries,20.1,5,0.07,100.51,6.77,259
ORD-101706,2024-12-18,Central,Electronics,367.54,11,0.23,4042.95,368.35,88
ORD-101829,2024-12-18,West,Groceries,30.53,10,0.15,305.32,0.6,62
ORD-101675,2024-12-18,East,Electronics,358.22,8,0.03,2865.74,285.75,116
ORD-100140,2024-12-18,South,Furniture,340.51,2,0.08,681.02,8.42,367
ORD-101202,2024-12-19,Central,Electronics,491.02,2,0.13,982.04,182.13,381
ORD-101569,2024-12-19,Central,Office Supplies,53.15,5,0.19,265.77,35.33,240
ORD-101827,2024-12-19,North,Furniture,390.86,10,0.15,3908.61,115.35,370
ORD-101392,2024-12-19,South,Office Supplies,36.93,4,0.17,147.71,25.96,92
ORD-101227,2024-12-19,North,Electronics,413.15,5,0.23,2065.77,310.43,281
ORD-100554,2024-12-19,North,Electronics,523.56,4,0.24,2094.23,336.67,273
ORD-101456,2024-12-19,East,Electronics,463.69,11,0.06,5100.61,443.19,153
ORD-101245,2024-12-20,North,Electronics,343.72,2,0.18,687.44,68.01,307
ORD-100771,2024-12-21,West,Groceries,32.83,9,0.29,295.45,-1.27,153
ORD-101746,2024-12-22,,Furniture,338.29,10,0.2,3382.87,124.16,393
ORD-101961,2024-12-22,Central,Electronics,370.35,5,0.14,1851.74,61.84,87
ORD-101081,2024-12-23,North,Electronics,325.41,11,0.11,3579.55,719.28,129
ORD-101087,2024-12-23,South,Office Supplies,34.76,11,0.25,382.38,39.05,218
ORD-100264,2024-12-23,East,Furniture,287.38,11,0.2,3161.16,127.26,195
ORD-101619,2024-12-24,Central,Office Supplies,35.48,1,0.22,35.48,0.42,117
ORD-100346,2024-12-24,South,Apparel,84.45,3,0.19,253.34,30.0,102
ORD-101625,2024-12-25,South,Office Supplies,53.47,8,0.21,427.79,15.13,15
ORD-100355,2024-12-25,North,Furniture,404.94,11,0.24,4454.39,597.27,355
ORD-100144,2024-12-25,South,Apparel,65.23,7,0.18,456.59,52.77,205
ORD-101997,2024-12-26,North,Office Supplies,38.96,3,0.05,116.88,17.12,336
ORD-100510,2024-12-27,North,Groceries,19.27,7,0.09,134.89,22.91,167
ORD-101421,2024-12-27,North,Electronics,481.26,5,0.01,2406.32,184.51,265
ORD-101055,2024-12-27,East,Apparel,50.87,9,0.28,457.86,60.32,5
